Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
001050260,B03,00031254,Other,04/14/2000,04/14/2000,04/14/2000 05:56:36 PM,04/14/2000 05:57:17 PM,04/14/2000 05:59:12 PM,,04/14/2000 06:04:02 PM,,,Other,04/14/2000 06:19:20 PM,100 Block of SPEAR ST,SF,94105,B03,35,2114,3,3,3,false,,1,CHIEF,1,3,6,Financial District/South Beach,"(37.7918853862733, -122.393341223517)",001050260-B03
001050263,M43,00031257,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:07:06 PM,04/14/2000 06:08:10 PM,04/14/2000 06:08:37 PM,,04/14/2000 06:12:17 PM,04/14/2000 06:25:41 PM,04/14/2000 06:41:21 PM,Other,04/14/2000 07:06:13 PM,GENEVA AV/MISSION ST,SF,94112,B09,43,6175,3,3,3,true,,1,MEDIC,1,9,11,Excelsior,"(37.7164595472961, -122.441019560156)",001050263-M43
001050265,M05,00031260,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:19:32 PM,04/14/2000 06:20:27 PM,04/14/2000 06:28:28 PM,04/14/2000 06:29:41 PM,04/14/2000 06:37:09 PM,,,Other,04/14/2000 06:40:00 PM,600 Block of BAKER ST,SF,94117,B05,21,4254,1,1,2,true,,1,MEDIC,1,5,5,Lone Mountain/USF,"(37.7768954492269, -122.44165158276)",001050265-M05
001050266,B02,00031259,Alarms,04/14/2000,04/14/2000,04/14/2000 06:25:20 PM,04/14/2000 06:25:37 PM,04/14/2000 06:26:19 PM,04/14/2000 06:27:44 PM,04/14/2000 06:30:59 PM,,,Other,04/14/2000 07:04:58 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,false,,1,CHIEF,3,2,6,Tenderloin,"(37.7825569563078, -122.416349428183)",001050266-B02
001050266,M03,00031259,Alarms,04/14/2000,04/14/2000,04/14/2000 06:25:20 PM,04/14/2000 06:25:37 PM,04/14/2000 06:26:19 PM,04/14/2000 06:48:22 PM,,04/14/2000 07:18:57 PM,,Other,04/14/2000 08:07:36 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,true,,1,MEDIC,5,2,6,Tenderloin,"(37.7825569563078, -122.416349428183)",001050266-M03
001050267,M15,00031262,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:27:25 PM,04/14/2000 06:28:11 PM,04/14/2000 06:29:40 PM,04/14/2000 06:30:52 PM,04/14/2000 06:44:27 PM,,,Other,04/14/2000 06:46:33 PM,ORIZABA AV/THRIFT ST,SF,94112,B09,33,8415,1,1,2,true,,1,MEDIC,1,9,11,Oceanview/Merced/Ingleside,"(37.7174212080814, -122.46263331106)",001050267-M15
001050270,M07,00031264,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:32:17 PM,04/14/2000 06:33:58 PM,04/14/2000 06:34:20 PM,,04/14/2000 06:37:47 PM,04/14/2000 06:54:33 PM,,Other,04/14/2000 07:20:13 PM,0 Block of LINDA ST,SF,94110,B02,07,5422,3,3,3,true,,1,MEDIC,1,6,8,Mission,"(37.7608183312525, -122.423017163583)",001050270-M07
001050271,E13,00031265,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:35:04 PM,04/14/2000 06:37:36 PM,04/14/2000 06:38:10 PM,04/14/2000 06:40:20 PM,04/14/2000 06:40:26 PM,,,Other,04/14/2000 06:52:16 PM,400 Block of MARKET ST,SF,94105,B03,13,2143,3,3,3,false,,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7912932514009, -122.398614610411)",001050271-E13
001050273,E24,00031267,Structure Fire,04/14/2000,04/14/2000,04/14/2000 06:44:55 PM,04/14/2000 06:46:30 PM,04/14/2000 06:47:22 PM,04/14/2000 06:49:28 PM,04/14/2000 06:51:25 PM,,,Other,04/14/2000 06:55:14 PM,200 Block of GRAND VIEW AVE,SF,94114,B06,24,5463,3,3,3,false,,1,ENGINE,1,6,8,Noe Valley,"(37.7537192224027, -122.44140750664)",001050273-E24
001050275,M36,00031268,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:50:40 PM,04/14/2000 06:51:15 PM,04/14/2000 06:51:59 PM,04/14/2000 06:53:30 PM,04/14/2000 06:54:44 PM,04/14/2000 07:06:49 PM,04/14/2000 07:19:57 PM,Other,04/14/2000 07:45:30 PM,1500 Block of MARKET ST,SF,94102,B02,36,3212,3,3,3,true,,1,MEDIC,1,2,5,Hayes Valley,"(37.7748226184309, -122.419842305148)",001050275-M36
001050277,E38,00031269,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:50:58 PM,04/14/2000 06:52:59 PM,04/14/2000 06:53:49 PM,04/14/2000 06:55:39 PM,04/14/2000 06:57:28 PM,,,Other,04/14/2000 07:01:12 PM,1500 Block of VAN NESS AVE,SF,94109,B04,03,3156,3,3,3,false,,1,ENGINE,1,4,3,Nob Hill,"(37.7899102760998, -122.422060762613)",001050277-E38
001050278,M02,00031270,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:51:09 PM,04/14/2000 06:53:43 PM,04/14/2000 06:54:52 PM,04/14/2000 06:56:23 PM,04/14/2000 06:57:03 PM,04/14/2000 07:13:54 PM,04/14/2000 07:18:06 PM,Other,04/14/2000 07:41:03 PM,900 Block of PACIFIC AVE,SF,94133,B01,02,1416,3,3,3,true,,1,MEDIC,1,1,3,Chinatown,"(37.7963970008301, -122.411316466798)",001050278-M02
001050279,M18,00031272,Medical Incident,04/14/2000,04/14/2000,04/14/2000 06:52:50 PM,04/14/2000 06:53:50 PM,04/14/2000 06:57:37 PM,04/14/2000 06:59:31 PM,04/14/2000 07:01:16 PM,04/14/2000 07:20:18 PM,04/14/2000 07:36:42 PM,Other,04/14/2000 08:00:18 PM,36TH AV/RIVERA ST,SF,94116,B08,18,7556,1,1,2,true,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7459753715498, -122.494166941355)",001050279-M18
001050280,E36,00031273,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:02:34 PM,04/14/2000 07:05:02 PM,04/14/2000 07:07:03 PM,04/14/2000 07:08:25 PM,04/14/2000 07:10:23 PM,,,Other,04/14/2000 07:15:30 PM,400 Block of VALENCIA ST,SF,94103,B02,06,5226,3,3,3,false,,1,ENGINE,1,2,8,Mission,"(37.7661259454801, -122.42207304894)",001050280-E36
001050281,RA13,00031277,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:06:43 PM,04/14/2000 07:07:48 PM,04/14/2000 07:18:43 PM,04/14/2000 07:19:26 PM,04/14/2000 07:39:14 PM,,04/14/2000 07:54:26 PM,Other,04/14/2000 08:14:45 PM,0 Block of POWELL ST,SF,94102,B03,01,1364,1,1,2,false,,1,AIRPORT,1,3,3,Tenderloin,"(37.7850867152448, -122.407843896687)",001050281-RA13
001050282,E01,00031274,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:08:56 PM,04/14/2000 07:10:16 PM,04/14/2000 07:11:05 PM,,,,,Other,04/14/2000 07:20:33 PM,0 Block of TURK ST,SF,94102,B03,01,1365,3,3,3,false,,1,ENGINE,2,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",001050282-E01
001050283,M41,00031278,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:09:13 PM,04/14/2000 07:10:48 PM,04/14/2000 07:21:12 PM,04/14/2000 07:23:08 PM,04/14/2000 07:27:55 PM,04/14/2000 07:38:23 PM,04/14/2000 08:03:54 PM,Other,04/14/2000 08:15:43 PM,1300 Block of POLK ST,SF,94109,B04,03,3122,2,2,2,true,,1,MEDIC,1,4,3,Nob Hill,"(37.7894014789877, -122.420379009339)",001050283-M41
001050285,M09,00031276,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:16:20 PM,04/14/2000 07:16:42 PM,04/14/2000 07:17:27 PM,,04/14/2000 07:17:41 PM,04/14/2000 07:22:18 PM,04/14/2000 07:26:00 PM,Other,04/14/2000 07:44:29 PM,2200 Block of JERROLD AVE,SF,94124,B10,09,6411,3,3,3,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7454233547174, -122.401209234394)",001050285-M09
001050286,M01,00031279,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:16:36 PM,04/14/2000 07:17:26 PM,04/14/2000 07:23:51 PM,04/14/2000 07:23:59 PM,04/14/2000 07:31:56 PM,04/14/2000 07:42:01 PM,04/14/2000 07:57:25 PM,Other,04/14/2000 07:57:28 PM,2ND ST/KING ST,SF,94107,B03,08,2154,2,2,2,true,,1,MEDIC,1,3,6,Mission Bay,"(37.7798612849455, -122.389590696951)",001050286-M01
001050288,M17,00031289,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:22:20 PM,04/14/2000 07:23:20 PM,04/14/2000 07:47:46 PM,04/14/2000 07:51:02 PM,04/14/2000 07:52:56 PM,04/14/2000 07:58:05 PM,04/14/2000 08:26:48 PM,Other,04/14/2000 08:52:54 PM,4800 Block of 3RD ST,SF,94124,B10,17,6515,3,3,3,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7344369297173, -122.390962586919)",001050288-M17
001050289,E36,00031281,Other,04/14/2000,04/14/2000,04/14/2000 07:32:42 PM,04/14/2000 07:33:16 PM,04/14/2000 07:34:08 PM,04/14/2000 07:35:18 PM,04/14/2000 07:36:44 PM,,,Other,04/14/2000 07:42:23 PM,0 Block of LAFAYETTE ST,SF,94103,B02,36,5114,3,3,3,false,,1,ENGINE,1,2,6,Mission,"(37.7726803880082, -122.416566863521)",001050289-E36
001050290,K847,00031285,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:37:25 PM,04/14/2000 07:40:21 PM,04/14/2000 07:45:22 PM,04/14/2000 07:52:51 PM,04/14/2000 07:55:14 PM,04/14/2000 08:08:40 PM,,Other,04/14/2000 08:30:52 PM,300 Block of 8TH AVE,SF,94118,B07,31,7127,2,2,2,false,,1,PRIVATE,1,7,1,Inner Richmond,"(37.7818839272873, -122.466563873989)",001050290-K847
001050293,E03,00031283,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:41:57 PM,04/14/2000 07:43:22 PM,04/14/2000 07:43:46 PM,04/14/2000 07:46:13 PM,04/14/2000 07:46:15 PM,,,Other,04/14/2000 07:50:16 PM,1000 Block of POLK ST,SF,94109,B04,03,3121,3,3,3,true,,1,ENGINE,1,4,6,Tenderloin,"(37.7861172118379, -122.419854245692)",001050293-E03
001050293,M05,00031283,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:41:57 PM,04/14/2000 07:43:22 PM,04/14/2000 07:43:46 PM,04/14/2000 07:44:03 PM,04/14/2000 07:46:51 PM,04/14/2000 07:56:45 PM,,Other,04/14/2000 08:38:43 PM,1000 Block of POLK ST,SF,94109,B04,03,3121,3,3,3,true,,1,MEDIC,2,4,6,Tenderloin,"(37.7861172118379, -122.419854245692)",001050293-M05
001050295,M36,00031288,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:43:21 PM,04/14/2000 07:44:06 PM,04/14/2000 07:47:37 PM,04/14/2000 07:52:28 PM,,,,No Merit,04/14/2000 07:54:34 PM,3500 Block of WASHINGTON ST,SF,94118,B04,10,4423,3,3,3,true,,1,MEDIC,1,7,2,Presidio Heights,"(37.7894668669742, -122.451489714869)",001050295-M36
001050296,E37,00031287,Structure Fire,04/14/2000,04/14/2000,04/14/2000 07:39:54 PM,04/14/2000 07:44:50 PM,04/14/2000 07:46:49 PM,04/14/2000 07:47:53 PM,04/14/2000 07:49:37 PM,,,Other,04/14/2000 07:50:32 PM,25TH ST/WISCONSIN ST,SF,94107,B10,37,2615,3,3,3,false,,1,ENGINE,1,10,10,Potrero Hill,"(37.7521940654679, -122.398452381695)",001050296-E37
001050299,E03,00031292,Alarms,04/14/2000,04/14/2000,04/14/2000 07:50:06 PM,04/14/2000 07:52:04 PM,04/14/2000 07:52:46 PM,04/14/2000 07:53:16 PM,04/14/2000 07:55:49 PM,,,Other,04/14/2000 08:12:32 PM,0 Block of STOCKTON ST,SF,94108,B03,01,1322,3,3,3,true,,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7860371623519, -122.406212878217)",001050299-E03
001050301,E06,00031293,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:51:49 PM,04/14/2000 07:53:11 PM,04/14/2000 07:54:48 PM,,,,,Other,04/14/2000 07:57:13 PM,1100 Block of FILLMORE ST,SF,94115,B05,05,3535,3,3,3,false,,1,ENGINE,5,5,5,Western Addition,"(37.7800389118973, -122.431977767761)",001050301-E06
001050301,M36,00031293,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:51:49 PM,04/14/2000 07:53:11 PM,04/14/2000 07:54:48 PM,,04/14/2000 07:59:38 PM,04/14/2000 08:16:27 PM,04/14/2000 08:23:30 PM,Other,04/14/2000 08:49:21 PM,1100 Block of FILLMORE ST,SF,94115,B05,05,3535,3,3,3,true,,1,MEDIC,2,5,5,Western Addition,"(37.7800389118973, -122.431977767761)",001050301-M36
001050302,M09,00031297,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:55:49 PM,04/14/2000 07:56:36 PM,04/14/2000 08:02:14 PM,04/14/2000 08:03:34 PM,04/14/2000 08:12:16 PM,,,Other,04/14/2000 08:19:16 PM,3500 Block of 23RD ST,SF,94110,B06,11,5512,2,2,2,true,,1,MEDIC,1,6,8,Mission,"(37.7536695909359, -122.422278418178)",001050302-M09
001050304,E19,00031294,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:56:34 PM,04/14/2000 07:58:39 PM,04/14/2000 07:59:02 PM,,04/14/2000 08:04:25 PM,,,Other,04/14/2000 08:16:28 PM,400 Block of FONT BLVD,SF,94132,B08,19,8424,3,3,3,true,,1,ENGINE,1,8,7,Lakeshore,"(37.7189417569851, -122.479284548123)",001050304-E19
001050304,M15,00031294,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:56:34 PM,04/14/2000 07:58:39 PM,04/14/2000 07:59:02 PM,04/14/2000 08:04:10 PM,04/14/2000 08:04:53 PM,04/14/2000 08:17:52 PM,04/14/2000 08:35:38 PM,Other,04/14/2000 08:56:12 PM,400 Block of FONT BLVD,SF,94132,B08,19,8424,3,3,3,true,,1,MEDIC,2,8,7,Lakeshore,"(37.7189417569851, -122.479284548123)",001050304-M15
001050305,RA38,00031301,Medical Incident,04/14/2000,04/14/2000,04/14/2000 07:56:23 PM,04/14/2000 07:59:47 PM,04/14/2000 08:11:02 PM,04/14/2000 08:12:18 PM,04/14/2000 08:16:19 PM,04/14/2000 08:39:06 PM,04/14/2000 08:48:59 PM,Other,04/14/2000 09:13:20 PM,400 Block of GOUGH ST,SF,94102,B02,36,3265,1,1,2,true,,1,AIRPORT,1,2,5,Hayes Valley,"(37.7771077210197, -122.42309400129)",001050305-RA38
001050306,E01,00031296,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:00:00 PM,04/14/2000 08:01:21 PM,04/14/2000 08:01:45 PM,,04/14/2000 08:08:12 PM,,,Other,04/14/2000 08:39:15 PM,GROVE ST/POLK ST,SF,94102,B02,27,1552,3,3,3,false,,1,ENGINE,1,2,6,Tenderloin,"(37.7784891171437, -122.418226581728)",001050306-E01
001050307,M35,00031298,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:03:48 PM,04/14/2000 08:05:02 PM,04/14/2000 08:05:32 PM,04/14/2000 08:07:22 PM,04/14/2000 08:11:44 PM,04/14/2000 08:19:44 PM,04/14/2000 08:24:38 PM,Other,04/14/2000 08:48:56 PM,0 Block of TURK ST,SF,94102,B03,01,1365,3,3,3,false,,1,MEDIC,2,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",001050307-M35
001050308,M18,00031299,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:04:15 PM,04/14/2000 08:05:24 PM,04/14/2000 08:07:24 PM,04/14/2000 08:07:55 PM,04/14/2000 08:14:09 PM,,,Gone on Arrival,04/14/2000 08:17:05 PM,FULTON ST/LA PLAYA ST,SF,94121,B07,34,7272,2,2,2,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.7713960328361, -122.509894748816)",001050308-M18
001050309,T09,00031300,Other,04/14/2000,04/14/2000,04/14/2000 08:07:16 PM,04/14/2000 08:07:38 PM,04/14/2000 08:07:57 PM,04/14/2000 08:10:27 PM,04/14/2000 08:14:59 PM,,,Other,04/14/2000 08:29:36 PM,600 Block of TOMPKINS AVE,SF,94110,B10,32,0573,3,3,3,false,,1,TRUCK,1,10,9,Bernal Heights,"(37.7370719167901, -122.412543547872)",001050309-T09
001050310,E02,00031302,Alarms,04/14/2000,04/14/2000,04/14/2000 08:09:25 PM,04/14/2000 08:10:08 PM,04/14/2000 08:11:32 PM,04/14/2000 08:13:19 PM,04/14/2000 08:15:20 PM,,,Other,04/14/2000 08:20:18 PM,700 Block of BUSH ST,SF,94108,B01,02,1361,3,3,3,false,,1,ENGINE,2,1,3,Nob Hill,"(37.7900012214818, -122.409598797159)",001050310-E02
001050312,E07,00031303,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:11:46 PM,04/14/2000 08:12:16 PM,04/14/2000 08:13:13 PM,04/14/2000 08:14:41 PM,04/14/2000 08:16:35 PM,,,Other,04/14/2000 08:18:47 PM,15TH ST/MISSION ST,SF,94103,B02,07,5225,3,3,3,false,,1,ENGINE,2,2,9,Mission,"(37.7666736014927, -122.419825235405)",001050312-E07
001050312,M01,00031303,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:11:46 PM,04/14/2000 08:12:16 PM,04/14/2000 08:13:13 PM,04/14/2000 08:13:39 PM,04/14/2000 08:16:30 PM,04/14/2000 08:17:50 PM,04/14/2000 08:30:15 PM,Other,04/14/2000 08:42:05 PM,15TH ST/MISSION ST,SF,94103,B02,07,5225,3,3,3,true,,1,MEDIC,1,2,9,Mission,"(37.7666736014927, -122.419825235405)",001050312-M01
001050313,RA13,00031305,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:10:49 PM,04/14/2000 08:12:26 PM,04/14/2000 08:15:44 PM,04/14/2000 08:16:28 PM,04/14/2000 08:21:11 PM,04/14/2000 08:38:28 PM,04/14/2000 08:51:03 PM,Other,04/14/2000 09:08:51 PM,200 Block of EDDY ST,SF,94102,B03,01,1453,1,1,2,false,,1,AIRPORT,1,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",001050313-RA13
001050314,RA32,00031306,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:12:36 PM,04/14/2000 08:14:18 PM,04/14/2000 08:16:35 PM,04/14/2000 08:19:12 PM,04/14/2000 08:25:49 PM,04/14/2000 08:41:48 PM,04/14/2000 08:46:30 PM,Other,04/14/2000 09:02:35 PM,300 Block of BARTLETT ST,SF,94110,B06,11,5525,1,1,2,false,,1,AIRPORT,1,6,9,Mission,"(37.7513677227555, -122.419547489612)",001050314-RA32
001050316,M09,00031308,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:17:21 PM,04/14/2000 08:20:24 PM,04/14/2000 08:22:08 PM,04/14/2000 08:22:46 PM,04/14/2000 08:31:57 PM,04/14/2000 08:43:51 PM,04/14/2000 09:08:44 PM,Other,04/14/2000 09:11:04 PM,0 Block of NICHOLS WAY,SF,94124,B10,17,6573,1,1,2,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7195063566734, -122.387273246924)",001050316-M09
001050317,M03,00031309,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:26:02 PM,04/14/2000 08:28:57 PM,04/14/2000 08:30:36 PM,04/14/2000 08:32:09 PM,04/14/2000 08:37:19 PM,04/14/2000 08:49:44 PM,04/14/2000 09:04:15 PM,Other,04/14/2000 09:11:31 PM,900 Block of MARKET ST,SF,94103,B03,01,2248,2,2,2,true,,1,MEDIC,1,3,6,South of Market,"(37.7826911213472, -122.409536662692)",001050317-M03
001050318,E17,00031310,Structure Fire,04/14/2000,04/14/2000,04/14/2000 08:29:54 PM,04/14/2000 08:31:39 PM,04/14/2000 08:34:12 PM,04/14/2000 08:35:15 PM,04/14/2000 08:36:24 PM,,,Other,04/14/2000 08:37:27 PM,BEATRICE LN/ESPANOLA ST,SF,94124,B10,17,6641,3,3,3,false,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7309011761712, -122.380149049067)",001050318-E17
001050319,E44,00031311,Gas Leak (Natural and LP Gases),04/14/2000,04/14/2000,04/14/2000 08:34:38 PM,04/14/2000 08:34:51 PM,04/14/2000 08:35:00 PM,04/14/2000 08:36:56 PM,04/14/2000 08:39:32 PM,,,Other,04/14/2000 08:47:08 PM,0 Block of TOMASO CT,SF,94134,B09,44,6253,3,3,3,true,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7096032041108, -122.409888540797)",001050319-E44
001050320,E06,00031312,Structure Fire,04/14/2000,04/14/2000,04/14/2000 08:29:54 PM,04/14/2000 08:38:46 PM,04/14/2000 08:39:02 PM,04/14/2000 08:40:21 PM,04/14/2000 08:41:48 PM,,,Other,04/14/2000 08:42:36 PM,OAK ST/SCOTT ST,SF,94117,B05,21,4141,3,3,3,false,,1,ENGINE,1,5,5,Haight Ashbury,"(37.773345711881, -122.43575149873)",001050320-E06
001050321,M18,00031313,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:39:28 PM,04/14/2000 08:41:13 PM,04/14/2000 08:41:44 PM,04/14/2000 08:43:17 PM,04/14/2000 08:44:39 PM,04/14/2000 09:09:34 PM,04/14/2000 09:23:17 PM,Other,04/14/2000 09:36:30 PM,2000 Block of TARAVAL ST,SF,94116,B08,18,7522,3,3,3,true,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7424533845066, -122.48800802291)",001050321-M18
001050322,M05,00031314,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:43:28 PM,04/14/2000 08:44:06 PM,04/14/2000 08:44:26 PM,04/14/2000 08:45:46 PM,04/14/2000 08:48:12 PM,04/14/2000 08:57:46 PM,04/14/2000 08:58:11 PM,Other,04/14/2000 09:12:47 PM,FILLMORE ST/WALLER ST,SF,94117,B05,06,3526,3,3,3,true,,1,MEDIC,1,2,5,Hayes Valley,"(37.7711736845121, -122.430260806561)",001050322-M05
001050323,M07,00031315,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:45:15 PM,04/14/2000 08:46:19 PM,04/14/2000 08:46:34 PM,04/14/2000 08:47:44 PM,04/14/2000 08:53:07 PM,,,Patient Declined Transport,04/14/2000 09:13:30 PM,25TH ST/POTRERO AV,SF,94110,B10,09,2624,1,1,2,true,,1,MEDIC,1,10,9,Mission,"(37.7517262101212, -122.406219413558)",001050323-M07
001050324,M43,00031316,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:44:25 PM,04/14/2000 08:46:52 PM,04/14/2000 08:47:13 PM,04/14/2000 08:47:58 PM,04/14/2000 08:53:33 PM,,,Patient Declined Transport,04/14/2000 09:12:51 PM,0 Block of HANOVER ST,SF,94112,B09,43,6231,2,2,2,true,,1,MEDIC,1,9,11,Excelsior,"(37.7102006819791, -122.439855168069)",001050324-M43
001050326,M01,00031317,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:47:34 PM,04/14/2000 08:50:30 PM,04/14/2000 08:51:01 PM,04/14/2000 08:51:45 PM,04/14/2000 08:58:30 PM,04/14/2000 09:04:11 PM,04/14/2000 09:18:48 PM,Other,04/14/2000 09:27:28 PM,400 Block of ELLIS ST,SF,94102,B03,03,1461,3,3,3,true,,1,MEDIC,2,2,6,Tenderloin,"(37.7848073886774, -122.413615438263)",001050326-M01
001050328,M35,00031319,Medical Incident,04/14/2000,04/14/2000,04/14/2000 08:54:34 PM,04/14/2000 08:55:30 PM,04/14/2000 08:56:38 PM,04/14/2000 09:01:08 PM,,,,Other,04/14/2000 09:03:12 PM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,false,,1,MEDIC,2,3,6,South of Market,"(37.7801303744947, -122.409871449933)",001050328-M35
001050330,M35,00031321,Medical Incident,04/14/2000,04/14/2000,04/14/2000 09:03:24 PM,04/14/2000 09:04:29 PM,04/14/2000 09:04:56 PM,04/14/2000 09:05:31 PM,04/14/2000 09:10:20 PM,04/14/2000 09:18:36 PM,04/14/2000 09:23:50 PM,Other,04/14/2000 09:45:08 PM,500 Block of SOUTH VAN NESS AVE,SF,94110,B02,07,5246,E,E,3,false,,1,MEDIC,1,2,9,Mission,"(37.7643815293641, -122.417340510338)",001050330-M35
001050335,M17,00031325,Medical Incident,04/14/2000,04/14/2000,04/14/2000 09:12:09 PM,04/14/2000 09:12:57 PM,04/14/2000 09:13:20 PM,04/14/2000 09:16:24 PM,04/14/2000 09:18:57 PM,04/14/2000 09:39:15 PM,04/14/2000 09:45:59 PM,Other,04/14/2000 10:16:32 PM,300 Block of WILLIAMS AVE,SF,94124,B10,42,6452,3,3,3,true,,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7301742032908, -122.399430890336)",001050335-M17
001050337,M14,00031327,Other,04/14/2000,04/14/2000,04/14/2000 09:18:25 PM,04/14/2000 09:18:44 PM,04/14/2000 09:19:45 PM,,04/14/2000 09:20:39 PM,04/14/2000 09:49:06 PM,04/14/2000 10:00:41 PM,Other,04/14/2000 10:22:55 PM,300 Block of 20TH AVE,SF,94121,B07,31,7164,3,3,3,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.7812947288475, -122.479518403401)",001050337-M14
001050338,E14,00031328,Structure Fire,04/14/2000,04/14/2000,04/14/2000 09:09:54 PM,04/14/2000 09:18:53 PM,04/14/2000 09:19:46 PM,04/14/2000 09:21:53 PM,04/14/2000 09:22:45 PM,,,Other,04/14/2000 09:24:01 PM,33RD AV/GEARY BL,SF,94121,B07,14,7245,3,3,3,false,,1,ENGINE,1,7,1,Outer Richmond,"(37.7796883694276, -122.493297257775)",001050338-E14
001050339,M41,00031331,Medical Incident,04/14/2000,04/14/2000,04/14/2000 09:22:05 PM,04/14/2000 09:23:35 PM,04/14/2000 09:26:57 PM,04/14/2000 09:30:29 PM,04/14/2000 09:36:53 PM,,,Other,04/14/2000 09:47:06 PM,UNION ST/VAN NESS AV,SF,94109,B04,04,3146,2,2,2,true,,1,MEDIC,1,4,2,Russian Hill,"(37.7985524526538, -122.423982146754)",001050339-M41
001050340,E06,00031329,Medical Incident,04/14/2000,04/14/2000,04/14/2000 09:22:13 PM,04/14/2000 09:24:05 PM,04/14/2000 09:25:11 PM,,,,,Other,04/14/2000 09:26:54 PM,1900 Block of HAYES ST,SF,94117,B05,21,4523,3,3,3,false,,1,ENGINE,3,5,5,Lone Mountain/USF,"(37.7735745755372, -122.448495990679)",001050340-E06
001050342,RA38,00031332,Medical Incident,04/14/2000,04/14/2000,04/14/2000 09:27:21 PM,04/14/2000 09:28:15 PM,04/14/2000 09:28:40 PM,,04/14/2000 09:37:30 PM,04/14/2000 09:59:47 PM,04/14/2000 10:08:32 PM,Other,04/14/2000 10:24:50 PM,BAY ST/VAN NESS AV,SF,94109,B04,28,3143,1,1,2,true,,1,AIRPORT,1,1,2,Russian Hill,"(37.8041458445112, -122.425109522103)",001050342-RA38
