Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
110060166,92,11001953,Medical Incident,01/06/2011,01/06/2011,01/06/2011 11:34:07 AM,01/06/2011 11:34:07 AM,01/06/2011 11:34:19 AM,01/06/2011 11:38:45 AM,01/06/2011 11:40:34 AM,01/06/2011 11:55:44 AM,01/06/2011 12:12:43 PM,Code 2 Transport,01/06/2011 12:33:02 PM,5TH ST/FOLSOM ST,SF,94107,B03,01,2244,3,3,3,true,,1,MEDIC,2,3,6,South of Market,"(37.7802649718101, -122.40338721034)",110060166-92
042270230,T03,04062945,Structure Fire,08/14/2004,08/14/2004,08/14/2004 04:38:50 PM,08/14/2004 04:40:56 PM,08/14/2004 04:41:22 PM,08/14/2004 04:42:48 PM,08/14/2004 04:44:16 PM,,,Other,08/14/2004 04:59:57 PM,900 Block of EDDY ST,SF,94102,B02,05,3262,3,3,3,true,,1,TRUCK,4,2,5,Western Addition,"(37.782522418285, -122.423274430962)",042270230-T03
033580033,E12,03102627,Gas Leak (Natural and LP Gases),12/24/2003,12/23/2003,12/24/2003 03:49:58 AM,12/24/2003 03:51:19 AM,12/24/2003 03:52:02 AM,12/24/2003 03:53:45 AM,,,,Other,12/24/2003 04:02:43 AM,1600 Block of HAIGHT ST,SF,94117,B05,12,4525,3,3,3,true,,1,ENGINE,3,5,5,Haight Ashbury,"(37.7697840925361, -122.449122960735)",033580033-E12
102050212,94,10064682,Medical Incident,07/24/2010,07/24/2010,07/24/2010 04:06:35 PM,07/24/2010 04:08:20 PM,07/24/2010 04:08:47 PM,07/24/2010 04:08:58 PM,07/24/2010 04:15:20 PM,07/24/2010 04:37:33 PM,07/24/2010 05:06:24 PM,Code 2 Transport,07/24/2010 05:25:31 PM,2000 Block of 45TH AVE,SF,94116,B08,23,7663,2,2,2,true,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7483455374252, -122.504076826732)",102050212-94
090310314,B03,09009369,Alarms,01/31/2009,01/31/2009,01/31/2009 08:01:32 PM,01/31/2009 08:02:34 PM,01/31/2009 08:02:49 PM,01/31/2009 08:05:14 PM,01/31/2009 08:08:43 PM,,,Fire,01/31/2009 08:13:41 PM,1600 Block of OWENS ST,SF,94158,B03,29,2414,3,3,3,false,,1,CHIEF,3,3,6,Mission Bay,"(37.7680699628929, -122.394293450332)",090310314-B03
170561957,75,17024164,Medical Incident,02/25/2017,02/25/2017,02/25/2017 02:03:46 PM,02/25/2017 02:04:23 PM,02/25/2017 02:05:33 PM,02/25/2017 02:05:41 PM,02/25/2017 02:12:46 PM,02/25/2017 02:31:28 PM,02/25/2017 02:46:58 PM,Code 2 Transport,02/25/2017 03:16:06 PM,200 Block of MORELAND ST,San Francisco,94131,B06,26,8152,2,3,3,true,Non Life-threatening,1,MEDIC,2,6,8,Glen Park,"(37.7393954539569, -122.435268393117)",170561957-75
102720226,96,10086399,Medical Incident,09/29/2010,09/29/2010,09/29/2010 02:26:00 PM,09/29/2010 02:28:20 PM,09/29/2010 02:28:47 PM,09/29/2010 02:29:03 PM,09/29/2010 02:30:01 PM,09/29/2010 02:48:56 PM,09/29/2010 03:01:51 PM,Code 2 Transport,09/29/2010 03:34:01 PM,200 Block of 8TH ST,SF,94103,B02,29,2322,3,3,3,true,,1,MEDIC,1,2,6,South of Market,"(37.7751713046069, -122.410385772132)",102720226-96
042340194,M36,04064735,Medical Incident,08/21/2004,08/21/2004,08/21/2004 03:01:16 PM,08/21/2004 03:02:47 PM,08/21/2004 03:03:15 PM,,08/21/2004 03:05:24 PM,08/21/2004 03:07:17 PM,08/21/2004 03:44:29 PM,Other,08/21/2004 04:06:58 PM,100 Block of 7TH ST,SF,94103,B03,A1,2314,E,E,3,true,,1,MEDIC,1,3,6,South of Market,"(37.7782354487138, -122.409613596184)",042340194-M36
151343517,KM03,15051007,Medical Incident,05/14/2015,05/14/2015,05/14/2015 08:36:36 PM,05/14/2015 08:37:04 PM,05/14/2015 08:39:02 PM,05/14/2015 08:39:28 PM,05/14/2015 09:06:14 PM,,,Patient Declined Transport,05/14/2015 09:42:01 PM,900 Block of GARFIELD ST,San Francisco,94132,B09,19,8447,2,2,2,false,Non Life-threatening,1,PRIVATE,1,9,11,Oceanview/Merced/Ingleside,"(37.7195882897536, -122.471201474826)",151343517-KM03
023420364,M01,02101566,Medical Incident,12/08/2002,12/08/2002,12/08/2002 09:01:10 PM,12/08/2002 09:05:49 PM,12/08/2002 09:06:30 PM,12/08/2002 09:07:22 PM,,,,Other,12/08/2002 09:15:01 PM,0 Block of UNITED NATIONS PLZ,SF,94102,B02,01,1551,3,3,3,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7798358670927, -122.414296503337)",023420364-M01
130900290,81,13030214,Medical Incident,03/31/2013,03/31/2013,03/31/2013 07:55:20 PM,03/31/2013 07:55:26 PM,03/31/2013 07:55:48 PM,03/31/2013 07:56:22 PM,,,,Other,03/31/2013 08:02:07 PM,300 Block of DUBOCE AVE,SF,94114,B02,06,3525,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,8,Hayes Valley,"(37.7695255367022, -122.427729653041)",130900290-81
012520344,T01,01077662,Alarms,09/09/2001,09/09/2001,09/09/2001 06:46:39 PM,09/09/2001 06:47:12 PM,09/09/2001 06:48:15 PM,09/09/2001 06:49:33 PM,09/09/2001 06:51:00 PM,,,Other,09/09/2001 06:51:04 PM,100 Block of 4TH ST,SF,94103,B03,01,2213,3,3,3,false,,1,TRUCK,2,3,6,Financial District/South Beach,"(37.7843007072344, -122.4039407276)",012520344-T01
041990392,M05,04055762,Medical Incident,07/17/2004,07/17/2004,07/17/2004 11:38:25 PM,07/17/2004 11:39:39 PM,07/17/2004 11:39:52 PM,07/17/2004 11:40:38 PM,07/17/2004 11:44:11 PM,07/17/2004 11:55:54 PM,07/18/2004 12:04:55 AM,Other,07/18/2004 12:28:44 AM,100 Block of PAGE ST,SF,94102,B02,36,3313,3,3,3,true,,1,MEDIC,1,2,5,Hayes Valley,"(37.7740413439884, -122.423188032166)",041990392-M05
063590183,T03,06101425,Alarms,12/25/2006,12/25/2006,12/25/2006 03:23:04 PM,12/25/2006 03:24:42 PM,12/25/2006 03:25:14 PM,12/25/2006 03:27:48 PM,12/25/2006 03:29:15 PM,,,Other,12/25/2006 03:31:26 PM,800 Block of JONES ST,SF,94109,B01,03,1463,3,3,3,false,,1,TRUCK,2,1,3,Nob Hill,"(37.7890724031395, -122.413566565748)",063590183-T03
132710179,E03,13092066,Medical Incident,09/28/2013,09/28/2013,09/28/2013 12:05:01 PM,09/28/2013 12:05:50 PM,09/28/2013 12:06:02 PM,09/28/2013 12:07:01 PM,09/28/2013 12:10:41 PM,,,Other,09/28/2013 12:26:20 PM,500 Block of POST ST,SF,94102,B01,03,1451,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,1,3,Tenderloin,"(37.7879229520297, -122.410867072295)",132710179-E03
170153162,E38,17007047,Alarms,01/15/2017,01/15/2017,01/15/2017 08:39:54 PM,01/15/2017 08:40:59 PM,01/15/2017 08:41:12 PM,01/15/2017 08:41:49 PM,01/15/2017 08:44:02 PM,,,Fire,01/15/2017 08:50:52 PM,1700 Block of PINE ST,San Francisco,94109,B04,38,3224,3,3,3,false,Alarm,1,ENGINE,1,4,2,Western Addition,"(37.789044685485, -122.424591100067)",170153162-E38
090630050,E41,09018557,Medical Incident,03/04/2009,03/03/2009,03/04/2009 07:44:22 AM,03/04/2009 07:46:33 AM,03/04/2009 07:46:47 AM,03/04/2009 07:48:25 AM,03/04/2009 07:50:27 AM,,,Other,03/04/2009 07:54:39 AM,1300 Block of PINE ST,SF,94109,B04,41,1562,3,3,3,true,,1,ENGINE,2,4,3,Nob Hill,"(37.7898833513674, -122.418012422783)",090630050-E41
060330037,E14,06009028,Structure Fire,02/02/2006,02/01/2006,02/02/2006 03:39:40 AM,02/02/2006 03:41:07 AM,02/02/2006 03:41:19 AM,02/02/2006 03:43:38 AM,02/02/2006 03:48:00 AM,,,Other,02/02/2006 03:57:10 AM,800 Block of LA PLAYA,SF,94121,B07,34,7311,3,3,3,true,,1,ENGINE,3,7,1,Outer Richmond,"(37.7723244294895, -122.510034921211)",060330037-E14
101890061,E16,10059713,Electrical Hazard,07/08/2010,07/07/2010,07/08/2010 06:32:06 AM,07/08/2010 06:34:49 AM,07/08/2010 06:35:16 AM,07/08/2010 06:36:52 AM,07/08/2010 06:38:42 AM,,,Fire,07/08/2010 06:42:18 AM,2300 Block of GREEN ST,SF,94123,B04,16,3612,3,3,3,true,,1,ENGINE,1,4,2,Marina,"(37.7958995297548, -122.437781483312)",101890061-E16
082870342,E01,08088223,Medical Incident,10/13/2008,10/13/2008,10/13/2008 08:59:22 PM,10/13/2008 09:00:43 PM,10/13/2008 09:01:08 PM,10/13/2008 09:02:55 PM,,,,Other,10/13/2008 09:04:29 PM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,false,,1,ENGINE,2,3,6,South of Market,"(37.7801303744947, -122.409871449933)",082870342-E01
063240059,M29,06091388,Medical Incident,11/20/2006,11/19/2006,11/20/2006 07:01:58 AM,11/20/2006 07:03:17 AM,11/20/2006 07:04:44 AM,11/20/2006 07:06:14 AM,11/20/2006 07:13:15 AM,11/20/2006 07:23:25 AM,11/20/2006 07:32:53 AM,Code 2 Transport,11/20/2006 07:53:01 AM,800 Block of BRYANT ST,SF,94103,B03,08,2255,2,2,2,true,,1,MEDIC,1,3,6,South of Market,"(37.775420706711, -122.403404791479)",063240059-M29
153443359,B02,15132563,Alarms,12/10/2015,12/10/2015,12/10/2015 07:26:18 PM,12/10/2015 07:27:26 PM,12/10/2015 07:28:10 PM,12/10/2015 07:29:39 PM,,,,Fire,12/10/2015 07:40:19 PM,0 Block of TAYLOR ST,San Francisco,94102,B03,01,1454,3,3,3,false,Alarm,1,CHIEF,3,3,6,Tenderloin,"(37.7824852064043, -122.410687956509)",153443359-B02
052760171,E44,05074053,Medical Incident,10/03/2005,10/03/2005,10/03/2005 12:30:50 PM,10/03/2005 12:33:05 PM,10/03/2005 12:33:14 PM,10/03/2005 12:33:58 PM,10/03/2005 12:35:59 PM,,,No Merit,10/03/2005 12:47:32 PM,100 Block of BLANKEN AVE,SF,94134,B10,44,6271,3,3,3,false,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7118626960181, -122.400378144268)",052760171-E44
081450286,E07,08044763,Medical Incident,05/24/2008,05/24/2008,05/24/2008 03:51:33 PM,05/24/2008 03:52:09 PM,05/24/2008 03:52:44 PM,05/24/2008 03:54:21 PM,05/24/2008 03:57:20 PM,,,Other,05/24/2008 04:01:47 PM,POTRERO AV/21ST ST,SF,94110,B10,07,2553,3,3,3,true,,1,ENGINE,1,10,10,Potrero Hill,"(37.7577620587984, -122.406799738992)",081450286-E07
063640036,M09,06102770,Medical Incident,12/30/2006,12/29/2006,12/30/2006 03:03:22 AM,12/30/2006 03:03:59 AM,12/30/2006 03:04:41 AM,12/30/2006 03:07:26 AM,12/30/2006 03:09:56 AM,12/30/2006 03:26:00 AM,12/30/2006 03:53:20 AM,Code 2 Transport,12/30/2006 04:07:58 AM,2900 Block of CESAR CHAVEZ ST,SF,94110,B06,09,5621,2,2,2,true,,1,MEDIC,1,6,9,Mission,"(37.7484547781028, -122.408302107239)",063640036-M09
132150011,85,13072450,Medical Incident,08/03/2013,08/02/2013,08/03/2013 12:40:30 AM,08/03/2013 12:41:53 AM,08/03/2013 12:42:12 AM,08/03/2013 12:42:24 AM,08/03/2013 12:53:38 AM,,,Patient Declined Transport,08/03/2013 01:43:14 AM,800 Block of MARKET ST,SF,94102,B03,01,2209,2,2,2,true,Non Life-threatening,1,MEDIC,1,3,3,Tenderloin,"(37.7843455364627, -122.407785146121)",132150011-85
062300133,91,06064636,Medical Incident,08/18/2006,08/18/2006,08/18/2006 10:21:57 AM,08/18/2006 10:23:36 AM,08/18/2006 10:23:52 AM,08/18/2006 10:24:26 AM,,08/18/2006 10:44:35 AM,08/18/2006 11:09:50 AM,Code 2 Transport,08/18/2006 11:39:17 AM,900 Block of HOWARD ST,SF,94103,B03,01,2252,3,3,3,true,,1,MEDIC,2,3,6,South of Market,"(37.7803475492385, -122.406487967809)",062300133-91
001670272,M02,00050201,Medical Incident,06/15/2000,06/15/2000,06/15/2000 08:12:12 PM,06/15/2000 08:14:43 PM,06/15/2000 08:17:04 PM,06/15/2000 08:18:33 PM,06/15/2000 08:27:38 PM,06/15/2000 08:42:11 PM,06/15/2000 08:47:03 PM,Other,06/15/2000 09:26:51 PM,100 Block of PINE ST,SF,94111,B01,13,1136,2,2,2,true,,1,MEDIC,1,1,3,Financial District/South Beach,"(37.7922788577923, -122.399164588196)",001670272-M02
081400378,E34,08043367,Medical Incident,05/19/2008,05/19/2008,05/19/2008 09:57:37 PM,05/19/2008 09:59:30 PM,05/19/2008 09:59:46 PM,05/19/2008 10:01:14 PM,05/19/2008 10:03:30 PM,,,Cancelled,05/19/2008 10:04:43 PM,500 Block of 46TH AVE,SF,94121,B07,34,7274,3,3,3,true,,1,ENGINE,1,7,1,Outer Richmond,"(37.7781049115593, -122.507094498985)",081400378-E34
072770140,E06,07079603,Medical Incident,10/04/2007,10/04/2007,10/04/2007 10:07:24 AM,10/04/2007 10:08:20 AM,10/04/2007 10:08:34 AM,10/04/2007 10:09:04 AM,10/04/2007 10:10:52 AM,,,Other,10/04/2007 10:13:20 AM,2000 Block of MARKET ST,SF,94114,B02,06,5127,3,3,3,true,,1,ENGINE,1,2,8,Castro/Upper Market,"(37.769247063207, -122.426955631709)",072770140-E06
063030291,85,06085449,Medical Incident,10/30/2006,10/30/2006,10/30/2006 06:08:53 PM,10/30/2006 06:10:19 PM,10/30/2006 06:11:07 PM,10/30/2006 06:14:41 PM,,,,Gone on Arrival,10/30/2006 06:20:04 PM,1800 Block of LOMBARD ST,SF,94123,B04,16,3352,1,1,2,true,,1,MEDIC,1,4,2,Marina,"(37.8002483466327, -122.431914332097)",063030291-85
071560373,86,07044766,Medical Incident,06/05/2007,06/05/2007,06/05/2007 07:52:47 PM,06/05/2007 07:54:05 PM,06/05/2007 07:54:25 PM,06/05/2007 07:54:50 PM,,06/05/2007 08:08:18 PM,06/05/2007 08:12:24 PM,Code 2 Transport,06/05/2007 08:38:29 PM,0 Block of TURK ST,SF,94102,B03,01,1365,3,3,3,true,,1,MEDIC,2,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",071560373-86
011350320,E01,01041700,Structure Fire,05/15/2001,05/15/2001,05/15/2001 03:04:11 PM,05/15/2001 03:04:11 PM,05/15/2001 03:04:20 PM,05/15/2001 03:05:50 PM,,,,Other,05/15/2001 03:08:36 PM,6TH ST/FOLSOM ST,SF,94107,B03,01,2253,3,3,3,false,,1,ENGINE,2,3,6,South of Market,"(37.7785051047871, -122.405615267864)",011350320-E01
052380257,M03,05063466,Structure Fire,08/26/2005,08/26/2005,08/26/2005 05:09:15 PM,08/26/2005 05:10:38 PM,08/26/2005 05:10:56 PM,08/26/2005 05:12:46 PM,08/26/2005 05:21:26 PM,,,Other,08/26/2005 05:30:13 PM,300 Block of LEAVENWORTH ST,SF,94102,B02,03,1545,3,3,3,true,,1,MEDIC,8,2,6,Tenderloin,"(37.7841991603162, -122.414267551598)",052380257-M03
060200268,E03,06005561,Medical Incident,01/20/2006,01/20/2006,01/20/2006 03:16:42 PM,01/20/2006 03:17:25 PM,01/20/2006 03:17:32 PM,,01/20/2006 03:21:25 PM,,,Other,01/20/2006 03:35:11 PM,500 Block of OFARRELL ST,SF,94102,B04,03,1544,3,3,3,true,,1,ENGINE,2,1,6,Tenderloin,"(37.7857402818673, -122.413804267911)",060200268-E03
031830103,E13,03052492,Medical Incident,07/02/2003,07/02/2003,07/02/2003 09:33:38 AM,07/02/2003 09:37:59 AM,07/02/2003 09:38:34 AM,07/02/2003 09:40:59 AM,07/02/2003 09:41:33 AM,,,Other,07/02/2003 09:47:42 AM,400 Block of SUTTER ST,SF,94108,B01,01,1324,3,3,3,true,,1,ENGINE,3,1,3,Financial District/South Beach,"(37.7893838867711, -122.407786956287)",031830103-E13
013170372,K439,01097475,Medical Incident,11/13/2001,11/13/2001,11/13/2001 08:07:44 PM,11/13/2001 08:08:07 PM,11/13/2001 08:08:47 PM,11/13/2001 08:09:13 PM,11/13/2001 08:17:46 PM,11/13/2001 08:27:16 PM,11/13/2001 08:32:38 PM,Other,11/13/2001 08:40:49 PM,700 Block of SACRAMENTO ST,SF,94108,B01,13,1244,2,2,2,false,,1,PRIVATE,1,1,3,Chinatown,"(37.7935266827738, -122.405381996327)",013170372-K439
121340229,KM05,12044653,Medical Incident,05/13/2012,05/13/2012,05/13/2012 04:36:12 PM,05/13/2012 04:37:02 PM,05/13/2012 04:37:59 PM,05/13/2012 04:38:54 PM,05/13/2012 04:59:03 PM,05/13/2012 05:04:08 PM,05/13/2012 05:24:02 PM,Code 2 Transport,05/13/2012 05:36:34 PM,0 Block of HARDING RD,SF,94132,B08,19,8713,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,8,7,Lakeshore,"(37.7248174091742, -122.497764890771)",121340229-KM05
040010100,E29,04000076,Medical Incident,01/01/2004,12/31/2003,01/01/2004 02:17:07 AM,01/01/2004 02:17:24 AM,01/01/2004 02:17:50 AM,01/01/2004 02:19:19 AM,01/01/2004 02:21:07 AM,01/01/2004 02:31:13 AM,01/01/2004 02:42:55 AM,Other,01/01/2004 02:57:18 AM,HENRY ADAMS ST/KANSAS ST,SF,94103,B02,29,2353,3,3,3,true,,1,ENGINE,2,2,10,Mission Bay,"(37.7673163648446, -122.403759537883)",040010100-E29
173502535,B07,17146814,Alarms,12/16/2017,12/16/2017,12/16/2017 03:56:09 PM,12/16/2017 03:57:23 PM,12/16/2017 03:57:29 PM,12/16/2017 03:59:13 PM,12/16/2017 04:00:37 PM,,,Fire,12/16/2017 04:06:26 PM,200 Block of 9TH AVE,San Francisco,94118,B07,31,7136,3,3,3,false,Alarm,1,CHIEF,1,7,1,Inner Richmond,"(37.783732286831835, -122.46776577374003)",173502535-B07
170650473,79,17027752,Medical Incident,03/06/2017,03/05/2017,03/06/2017 06:31:50 AM,03/06/2017 06:34:06 AM,03/06/2017 06:34:58 AM,03/06/2017 06:36:14 AM,03/06/2017 06:46:04 AM,,,Patient Declined Transport,03/06/2017 07:06:08 AM,5500 Block of MISSION ST,San Francisco,94112,B09,33,6177,2,2,2,true,Non Life-threatening,1,MEDIC,2,9,11,Outer Mission,"(37.7120857687728, -122.445406512004)",170650473-79
072720040,AP,07077911,Other,09/29/2007,09/28/2007,09/29/2007 02:16:50 AM,09/29/2007 02:16:50 AM,09/29/2007 02:16:50 AM,,,,,Fire,09/29/2007 02:17:09 AM,CALL BOX: SF INTERNATIONAL AIRPORT,SFO,,B09,44,6913,3,3,3,false,,1,AIRPORT,1,None,None,None,"(37.6168823239251, -122.384094238098)",072720040-AP
143172584,T07,14112352,Structure Fire,11/13/2014,11/13/2014,11/13/2014 04:44:56 PM,11/13/2014 04:44:56 PM,11/13/2014 04:45:01 PM,11/13/2014 04:46:46 PM,,,,Fire,11/13/2014 04:48:29 PM,19TH ST/DOLORES ST,San Francisco,94110,B06,07,5435,3,3,3,false,Alarm,1,TRUCK,2,6,8,Castro/Upper Market,"(37.7598296133915, -122.425920303181)",143172584-T07
122710331,AM10,12089569,Medical Incident,09/27/2012,09/27/2012,09/27/2012 10:30:38 PM,09/27/2012 10:33:22 PM,09/27/2012 10:33:43 PM,09/27/2012 10:34:21 PM,09/27/2012 10:37:19 PM,09/27/2012 10:45:35 PM,09/27/2012 11:06:23 PM,Code 2 Transport,09/27/2012 11:41:01 PM,1600 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,4,5,Japantown,"(37.78676442656, -122.427490271072)",122710331-AM10
172062191,E10,17086572,Medical Incident,07/25/2017,07/25/2017,07/25/2017 01:47:53 PM,07/25/2017 01:49:20 PM,07/25/2017 01:49:43 PM,07/25/2017 01:51:22 PM,,,,Code 2 Transport,07/25/2017 01:54:23 PM,6100 Block of GEARY BLVD,San Francisco,94121,B07,14,7213,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,7,1,Outer Richmond,"(37.7799407052952, -122.485259397508)",172062191-E10
071850305,M11,07053039,Medical Incident,07/04/2007,07/04/2007,07/04/2007 09:00:17 PM,07/04/2007 09:02:21 PM,07/04/2007 09:03:06 PM,07/04/2007 09:04:22 PM,07/04/2007 09:14:46 PM,07/04/2007 09:25:37 PM,07/04/2007 09:49:02 PM,Code 2 Transport,07/04/2007 09:57:33 PM,ALEMANY BL/NAGLEE AV,SF,94112,B09,33,8346,2,2,2,true,,1,MEDIC,1,9,11,Outer Mission,"(37.7138861692011, -122.448950443168)",071850305-M11
020840428,T01,02025303,Structure Fire,03/25/2002,03/25/2002,03/25/2002 10:50:51 PM,03/25/2002 10:50:51 PM,03/25/2002 10:50:56 PM,03/25/2002 10:52:18 PM,,,,Other,03/25/2002 10:54:26 PM,7TH ST/MISSION ST,SF,94103,B02,01,2315,3,3,3,false,,1,TRUCK,2,2,6,South of Market,"(37.7792116845421, -122.4109365738)",020840428-T01
130380342,E17,13013129,Medical Incident,02/07/2013,02/07/2013,02/07/2013 09:22:11 PM,02/07/2013 09:25:00 PM,02/07/2013 09:25:15 PM,02/07/2013 09:26:49 PM,02/07/2013 09:28:57 PM,,,Other,02/07/2013 09:47:30 PM,1100 Block of OAKDALE AVE,SF,94124,B10,17,6572,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7298790936901, -122.382178424141)",130380342-E17
092180134,E08,09064674,Medical Incident,08/06/2009,08/06/2009,08/06/2009 10:10:31 AM,08/06/2009 10:12:20 AM,08/06/2009 10:12:39 AM,08/06/2009 10:13:37 AM,08/06/2009 10:15:49 AM,,,No Merit,08/06/2009 10:17:22 AM,BRANNAN ST/7TH ST,SF,94103,B03,08,2276,3,3,3,false,,1,ENGINE,1,3,6,South of Market,"(37.7730511015721, -122.40320508207)",092180134-E08
012750457,M10,01084439,Medical Incident,10/02/2001,10/02/2001,10/02/2001 09:11:17 PM,10/02/2001 09:14:01 PM,10/02/2001 09:16:01 PM,10/02/2001 09:16:24 PM,10/02/2001 09:22:41 PM,10/02/2001 09:35:07 PM,,Other,10/02/2001 09:57:37 PM,500 Block of 19TH AVE,SF,94121,B07,31,7165,3,3,3,true,,1,MEDIC,2,7,1,Outer Richmond,"(37.7775230000916, -122.478168808533)",012750457-M10
033280332,T05,03094101,Medical Incident,11/24/2003,11/24/2003,11/24/2003 08:12:01 PM,11/24/2003 08:15:53 PM,11/24/2003 08:16:12 PM,11/24/2003 08:17:32 PM,11/24/2003 08:18:11 PM,,,Other,11/24/2003 08:18:26 PM,1200 Block of TURK ST,SF,94115,B02,05,3426,3,3,3,false,,1,TRUCK,3,2,5,Western Addition,"(37.7808662105665, -122.428803238005)",033280332-T05
131340115,E02,13045144,Medical Incident,05/14/2013,05/14/2013,05/14/2013 09:48:21 AM,05/14/2013 09:51:49 AM,05/14/2013 09:52:10 AM,05/14/2013 09:52:28 AM,05/14/2013 09:54:18 AM,,,Other,05/14/2013 10:10:45 AM,WASHINGTON ST/STOCKTON ST,SF,94108,B01,02,1331,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Chinatown,"(37.7949406864422, -122.408079102295)",131340115-E02
011560224,E06,01048162,Structure Fire,06/05/2001,06/05/2001,06/05/2001 01:40:31 PM,06/05/2001 01:40:33 PM,06/05/2001 01:40:39 PM,06/05/2001 01:41:31 PM,,,,Other,06/05/2001 01:43:54 PM,BUCHANAN ST/PAGE ST,SF,94102,B02,36,3422,3,3,3,false,,1,ENGINE,1,2,5,Hayes Valley,"(37.7734554623363, -122.427357437916)",011560224-E06
111540219,E36,11050913,Medical Incident,06/03/2011,06/03/2011,06/03/2011 03:04:48 PM,06/03/2011 03:05:28 PM,06/03/2011 03:05:48 PM,06/03/2011 03:07:22 PM,06/03/2011 03:08:39 PM,,,Other,06/03/2011 03:10:52 PM,MARKET ST/VAN NESS AV,SF,94103,B02,36,3212,3,3,3,true,,1,ENGINE,1,2,6,Mission,"(37.7751470741622, -122.419255607214)",111540219-E36
130150381,RC2,13005272,Medical Incident,01/15/2013,01/15/2013,01/15/2013 09:38:14 PM,01/15/2013 09:38:49 PM,01/15/2013 09:40:16 PM,,01/15/2013 09:43:56 PM,,,Other,01/15/2013 09:53:56 PM,300 Block of 12TH AVE,SF,94118,B07,31,7141,3,2,2,true,Non Life-threatening,1,RESCUE CAPTAIN,2,7,1,Inner Richmond,"(37.7816849600765, -122.470850479676)",130150381-RC2
030570317,E43,03016423,Structure Fire,02/26/2003,02/26/2003,02/26/2003 03:51:15 PM,02/26/2003 03:51:15 PM,02/26/2003 03:53:04 PM,02/26/2003 03:53:59 PM,02/26/2003 03:57:08 PM,,,Other,02/26/2003 03:57:14 PM,SAWYER ST/SUNNYDALE AV,SF,94134,B09,43,6241,3,3,3,false,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7116550358201, -122.415080546153)",030570317-E43
012440310,M13,01075288,Medical Incident,09/01/2001,09/01/2001,09/01/2001 06:42:56 PM,09/01/2001 06:47:26 PM,09/01/2001 06:47:32 PM,09/01/2001 06:47:50 PM,09/01/2001 06:53:45 PM,09/01/2001 07:25:11 PM,09/01/2001 07:39:57 PM,Other,09/01/2001 08:07:36 PM,300 Block of CLEMENTINA ST,SF,94103,B03,01,2215,1,1,2,true,,1,MEDIC,1,3,6,South of Market,"(37.781960649289, -122.402224095303)",012440310-M13
023420047,E17,02101333,Medical Incident,12/08/2002,12/07/2002,12/08/2002 03:31:03 AM,12/08/2002 03:32:46 AM,12/08/2002 03:33:22 AM,12/08/2002 03:35:52 AM,,,,Other,12/08/2002 03:47:24 AM,0 Block of DEDMAN CT,SF,94124,B10,25,6522,3,E,3,true,,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7368469604958, -122.384907106098)",023420047-E17
110610166,E36,11019986,Medical Incident,03/02/2011,03/02/2011,03/02/2011 11:21:45 AM,03/02/2011 11:23:46 AM,03/02/2011 11:24:11 AM,03/02/2011 11:25:39 AM,03/02/2011 11:27:50 AM,,,Other,03/02/2011 11:28:41 AM,6TH ST/MARKET ST,SF,94102,B03,01,2248,E,E,3,true,,1,ENGINE,3,3,6,South of Market,"(37.7822305756448, -122.410292026777)",110610166-E36
180550805,KM14,18023395,Medical Incident,02/24/2018,02/24/2018,02/24/2018 08:29:52 AM,02/24/2018 08:32:21 AM,02/24/2018 08:32:45 AM,02/24/2018 08:33:09 AM,02/24/2018 08:43:28 AM,02/24/2018 08:53:59 AM,02/24/2018 09:18:45 AM,Code 2 Transport,02/24/2018 09:59:57 AM,500 Block of 5TH ST,San Francisco,94107,B03,08,2242,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,South of Market,"(37.77762423892872, -122.39998111124002)",180550805-KM14
